연번,인허가기관,시도,시군구,업체명,소재지,대표전화,업종,처리방법
1385,-,경상북도,경주시,(주)강명산업사 안강지점,경북 경주시 안강읍 두류길 107 (주)강명산업사 안강지점,054-762-9851,종합 재활용업,재활용
1386,-,경상북도,칠곡군,사회복지법인대한장애인복지회,경북 칠곡군 왜관읍 금산리 993-8,0549758530,종합 재활용업,재활용
1387,-,경상북도,경주시,(주)주원에너지,경북 경주시 안강읍 두류길 207 (주)주원에너지,054-762-9140,종합 재활용업,재활용
1388,-,경상북도,영천시,(주)신성에너텍,경북 영천시 금호읍 오계공단길 28,054-332-3401,종합 재활용업,재활용
1389,-,경상북도,경주시,삼승(주),"경북 경주시 안강읍 두류길 218-12 (두류리, 삼승주식회사)",054-763-7220,종합 재활용업,재활용
1390,-,경상북도,경주시,(주)비씨에너지,경북 경주시 외동읍 개곡공단길 128 (주)비씨에너지,054-748-5960,종합 재활용업,재활용
1391,-,경상북도,구미시,(주)보성산업환경,경북 구미시 장천면 신장1길 75,0544741981,종합 재활용업,재활용
1392,-,경상북도,경산시,주식회사 리너텍,경북 경산시 자인면 금박로 179 주식회사 리너텍,053-854-7167,종합 재활용업,재활용
1393,-,경상북도,경산시,한일정유(주),경북 경산시 자인면 자인공단로 50 (북사리 1087-8),053-856-8672,종합 재활용업,재활용
1394,-,경상북도,경주시,(주)클린코리아안강공장,경북 경주시 안강읍 두류길 162 ((주)클린코리아),054-762-7672,종합 재활용업,재활용
1395,-,경상북도,고령군,씨켐,경북 고령군 개진면 개진산단길 40-47 씨켐,054-956-8841,종합 재활용업,재활용
1396,-,경상북도,경산시,(주)뉴리소스,경북 경산시 자인면 일연로 130 (북사리),053-710-0714,종합 재활용업,재활용
1397,-,경상북도,도 영,(주)피제이산업 영천지점,경북 영천시 칠백로 808-11 (도남동)409번지,0543362290,종합 재활용업,재활용
1398,-,경상북도,영천시,호경산업 영천공장,경북 영천시 도남공단2길 4 (도남동),054-337-5211,종합 재활용업,재활용
1399,-,경상북도,경산시,(주)유림케미칼,경북 경산시 압량면 의송길27길 21 (의송리),053-818-5402,종합 재활용업,재활용
1400,-,경상북도,칠곡군,사회복지법인 행복한사람들,경북 칠곡군 왜관읍 공단로3길 17-27,054-974-3030,종합 재활용업,재활용
1401,-,경상남도,김해시,(주)삼육특수유제,경남 김해시 어방동 김해대로2567번길 29 (어방동),055-336-2218,중간 재활용업,재활용
1402,-,경상남도,김해시,학산금속공업(주),경남 김해시 생림면 장재로520번길 8-69 (학산금속공업),055-329-6312,중간 재활용업,재활용
1403,-,경상남도,양산시,철당(주),"경남 양산시 산막동 산막공단북2길 22 (산막동,케이디아이(주))",055-362-1704,종합 재활용업,재활용
1404,-,경상남도,양산시,(주)도원산업,"경남 양산시 어곡동 어실로 482-1 (어곡동,도원산업)",055-387-0026,중간 재활용업,재활용
1405,-,경상남도,양산시,동광(주),경남 양산시 산막공단북13길 50 (산막동),055-362-3151,중간 재활용업,재활용
1406,-,경상남도,양산시,현대드럼(지정폐기물),"경남 양산시 웅상읍 소주공단로 61 (소주동,현대드럼)",055-388-7100,종합 재활용업,재활용
1407,-,경상남도,양산시,대진기업사,"경남 양산시 유산동 유산공단10길 66 (유산동,대진기업사)",055-385-4092,중간 재활용업,재활용
1408,-,경상남도,김해시,서남환경에너지주식회사,경남 김해시 상동면 동북로473번길 250-79 (매리),055-331-9140,중간 재활용업,재활용
1409,-,경상남도,도 양,하나DS,경남 양산시 상북면 공원로 97 172번지,055-374-9332,중간 재활용업,재활용
1410,-,경상남도,김해시,(주)동서,경남 김해시 생림면 장재로 420-114 (주)동서,055-323-7161,중간 재활용업,재활용
1411,-,경상남도,김해시,태산테크,경남 김해시 진례면 고모로 285-12,055-342-8750,중간 재활용업,재활용
1412,-,경상남도,김해시,(주)봉수산업 김해사업소,경남 김해시 생림면 장재로520번길 8 -75,070-8230-6267,중간 재활용업,재활용
1413,-,경상남도,김해시,(사)행복한 오늘,경남 김해시 생림면 장재로520번길 8-71,070-8230-6266,중간 재활용업,재활용
1414,-,경상남도,김해시,옥성코아,경남 김해시 진영읍 서부로396번길 20-27,055-346-7558,중간 재활용업,재활용
1415,-,경상남도,양산시,태성ENG,경남 양산시 상북면 내석리 67-2,055-374-5503,중간 재활용업,재활용
1416,-,경상남도,창원시,KC환경서비스(주)창원사업부,"경남 창원시 마산회원구 자유무역6길 103 (봉암동, KC환경서비스(주)창원사업부)",055-251-7272,중간 재활용업,재활용
1417,-,경상남도,양산시,준스틸텍,경남 양산시 유산공단8길 78-6 (유산동) 준스틸텍,055-385-5665,중간 재활용업,재활용
1418,-,경상남도,양산시,(주)케이지,경남 양산시 상북면 신전리 81,055-383-2575,중간 재활용업,재활용
1419,-,경상남도,김해시,사단법인 장애인녹색일자리사랑회,경남 김해시 한림면 장방로 232-25 (장방리),055-345-8928,중간 재활용업,재활용
1420,-,경상남도,김해시,(주)BGR메탈,경남 김해시 한림면 한림로 17 (주)BGR메탈,055-346-2776,중간 재활용업,재활용
1421,-,경상남도,김해시,디유환경,경남 김해시 안곡로 132 (삼계동),055-342-2797,중간 재활용업,재활용
1422,-,경상남도,김해시,우성메탈,경남 김해시 주촌면 서부로1499번길 25-26 우성메탈,055-312-6969,중간 재활용업,재활용
1423,-,경상남도,김해시,(주)제일자원,경남 김해시 진영읍 본산로269번길 28 본산공단,055-342-3625,종합 재활용업,재활용
1424,-,경상남도,김해시,에너지산업,경남 김해시 장유면 장유로115번길 50-83 (부곡동),055-337-8177,종합 재활용업,재활용
1425,-,경상남도,김해시,(주)삼호에너지,경남 김해시 진영읍 서부로396번길 30-31,055-346-7993,중간 재활용업,재활용
1426,-,경상남도,양산시,(주)카원,경남 양산시 상북면 공원로 403-19 (상삼리 631번지),055-381-0703,중간 재활용업,재활용
1427,-,경상남도,김해시,가야 이엔에스,경남 김해시 진영읍 서부로396번길 20-65,055-343-6692,중간 재활용업,재활용
1428,-,경상남도,양산시,유국산업(주),"경남 양산시 어곡동 어곡공단4길 17-21 (어곡동,유국산업(주))",055-372-4800,중간 재활용업,재활용
1429,-,경상남도,김해시,(주)혁진 김해공장,경남 김해시 생림면 봉림로 115-148 봉림리 1035,055-322-6330,종합 재활용업,재활용
1430,-,경상남도,김해시,그린비 정유,경남 김해시 생림대로27번길 5-1 (삼계동),055-335-5172,종합 재활용업,재활용
1431,-,경상남도,양산시,여주케미컬,경남 양산시 산막공단남11길 23-16 (호계동),0557811080,중간 재활용업,재활용
1432,-,경상남도,양산시,(주)동림산업,경남 양산시 산막공단남6길 7-1 (호계동),055-386-8501,종합 재활용업,재활용
1433,-,경상남도,김해시,진우정유,경남 김해시 진영읍 본산로269번길 25,055-342-5782,종합 재활용업,재활용
1434,-,경상남도,김해시,(주)세양루브,경남 김해시 한림면 김해대로916번길 219 (병동리),055-346-3898,중간 재활용업,재활용
1435,-,경상남도,양산시,(주)디케이유업,경남 양산시 산막공단북5길 46-6 (산막동) (주)디케이유업,055-372-3588,중간 재활용업,재활용
1436,-,경상남도,김해시,이레산업,경남 김해시 진영읍 본산2로79번길 34,055-343-8509,종합 재활용업,재활용
1437,-,경상남도,김해시,(주)재경산업,경남 김해시 안곡로 136 (삼계동),055-338-7762,종합 재활용업,재활용
1438,-,경상남도,김해시,(주)다우링에너지,경남 김해시 한림면 김해대로1402번길 147 (다우림에너지),055-346-3355,종합 재활용업,재활용
1439,-,경상남도,양산시,(주)혁진,경남 양산시 산막동 산막공단북5길 23 (산막동),055-385-6578,종합 재활용업,재활용
1440,-,경상남도,김해시,동남RC,경남 김해시 한림면 김해대로916번길 157,055-323-9737,중간 재활용업,재활용
1441,-,경상남도,함안군,(주)천강,경남 함안군 산인면 싸리재로 19,055-582-4760,종합 재활용업,재활용
1442,-,경상남도,양산시,태광케미칼(주),"경남 양산시 산막공단북4길 30 (산막동, 태광케미칼(주))",055-387-5235,종합 재활용업,재활용
1443,-,경상남도,양산시,(주)한국환경정유산업,경남 양산시 호계동 산막공단남14길 16,055-385-4171,중간 재활용업,재활용
1444,-,경상남도,양산시,주식회사 동남정유,경남 양산시 산막공단남6길 63 (호계동),055-335-3521,중간 재활용업,재활용
1445,-,경상남도,김해시,(주)이알,경남 김해시 한림면 안하로116번길 42,055-321-2203,종합 재활용업,재활용
1446,-,경상남도,김해시,한일루켐(주),경남 김해시 진영읍 본산1로56번길 22,055-345-9990,종합 재활용업,재활용
1447,-,경상남도,김해시,에코플루이드,경남 김해시 주촌면 서부로1409번길 83-6 (내삼리),0557232326,중간 재활용업,재활용
1448,-,경상남도,김해시,(주)신해테크,경남 김해시 상동면 상동로 265-7,055-326-3288,중간 재활용업,재활용
1449,-,경상남도,김해시,대한민국상이군경회 김해사업소,경남 김해시 주촌면 서부로1403번길 23-34 (내삼리),055-338-6481,종합 재활용업,재활용
1450,-,경상남도,김해시,(주)강명산업사,"경남 김해시 김해대로1685번길 13 (삼계동,강명산업사)",055-339-9852,중간 재활용업,재활용
1451,-,경상남도,양산시,(주)아시아에너지(지정),"경남 양산시 산막공단북5길 73 (산막동, 아시아에너지)",055-781-2274,중간 재활용업,재활용
1452,-,경상남도,김해시,(주)대영에너지,경남 김해시 안곡로 137 (주)대영에너지,0553397761,종합 재활용업,재활용
1453,-,경상남도,김해시,(주)수성크린텍,경남 김해시 김해대로2579번길 36 (안동),055-329-4445,중간 재활용업,재활용
1454,-,경상남도,양산시,(주)어반오일,경남 양산시 산막공단북1길 75 (산막동),055-382-2775,중간 재활용업,재활용
1455,-,경상남도,김해시,우성에코텍(주)유테크 영남지점,경남 김해시 김해대로2553번길 34 (어방동),055-331-3400,종합 재활용업,재활용
1456,-,경상남도,하동군,주식회사 디에스아이,경남 하동군 금남면 해안로 211-134 (주)디에스아이,055-884-5145,종합 재활용업,재활용
1457,-,경상남도,김해시,(주)미래텍,경남 김해시 진영읍 본산리 309-14,055-342-0678,종합 재활용업,재활용
1458,-,경상남도,김해시,(주)제이케이유화,경남 김해시 김해대로2579번길 36 제이케이유화,055-324-7944,중간 재활용업,재활용
1459,-,경상남도,함안군,디에너지주식회사,"경남 함안군 법수면 장백로 806 (대송리, 디에너지주식회사)",055-584-5995,종합 재활용업,재활용
1460,-,경상남도,김해시,하성정유,경남 김해시 어방동 1063-7,055-334-5836,종합 재활용업,재활용
1461,-,경상남도,도 김,대림,경남 김해시 진례면 고모로526번길 42-66 42-66,055-346-2094,중간 재활용업,재활용
1462,-,경상남도,김해시,한국포리머,경남 김해시 분성로557번길 46-4 (어방동),055-325-9981,종합 재활용업,재활용
1463,-,제주특별자치도,제주시,대림자원,제주 제주시 애월읍 고성리 742,064-747-2487,중간 재활용업,재활용
1464,-,제주특별자치도,제주시,유성에너지(주),제주 제주시 선반로8길 5 (화북일동) 선반로8길5-2,064-782-8936,중간 재활용업,재활용
1465,-,인천광역시,서구,(주)에닉스,인천 서구 가좌동 178-32,032-574-0025,중간 재활용업,재활용
1466,-,울산광역시,남구,수성에스피시티(주),울산 남구 용잠로74번길 18 (부곡동),052-256-7445,중간 재활용업,재활용
1467,-,울산광역시,남구,한길(주),울산 남구 용연동 용연로 189 (용연동),052-256-6543,종합 재활용업,재활용
1468,-,경기도,김포시,대영용기(주),경기 김포시 통진읍 가현로3번길 50 (가현리),031-988-8848,중간 재활용업,재활용
1469,-,경기도,화성시,현대에코라인(주),경기 화성시 장안면 3.1만세로281번길 51,031-358-5506,종합 재활용업,재활용
1470,-,경기도,평택시,(주)현대그린텍,경기 평택시 청북면 청오로 439-53 토진리308-1,0316828813,종합 재활용업,재활용
1471,-,경기도,시흥시,협동산업(주),"경기 시흥시 정왕동 경기과기대로 249 (정왕동,(주)협동산업)",031-498-8301,중간 재활용업,재활용
1472,-,경기도,화성시,(주)드럼코리아,경기 화성시 마도면 송정리530-34,031-355-9586,종합 재활용업,재활용
1473,-,경기도,평택시,(주)엔에이치리사이텍컴퍼니,"경기 평택시 현덕면 현덕로 350-3 ,350-4",02-1899-2567,종합 재활용업,재활용
1474,-,경기도,양주시,두리텍,경기 양주시 고암동 501-1,031-863-2161,중간 재활용업,재활용
