갈래,업체명,권역,시도,시군구,주소,대표전화,허가현황,처리가능폐기물,보유장비,자료출처
중장비,구미종합중기,경상권역,경상북도,구미시,경상북도 구미시 수출대로 340(임수동),,중장비 업체 (구미센터 관할),,굴삭기 등 46대,03 지자체 관할 폐기물·중장비 업체
중장비,금강건설기계(주),경상권역,경상북도,안동시,"경상북도 안동시 육사로 333, 2층 201호 (법흥동, 안동강변펠리시아아파트 상가동)",054-841-8300,중장비 업체 (구미센터 관할),-,- -대,03 지자체 관할 폐기물·중장비 업체
중장비,금오종합중기,경상권역,경상북도,구미시,경상북도 구미시 송정대로143-8(송정동),,중장비 업체 (구미센터 관할),,굴삭기 등 22대,03 지자체 관할 폐기물·중장비 업체
중장비,나미(주),경상권역,경상북도,안동시,"경상북도 안동시 경북대로 418, 비이동 306호 (옥동, 테마프라자)",054-852-2355,중장비 업체 (구미센터 관할),-,- -대,03 지자체 관할 폐기물·중장비 업체
중장비,대길건설기계,경상권역,경상북도,안동시,경상북도 안동시 수상동 780번지 4호,,중장비 업체 (구미센터 관할),-,- -대,03 지자체 관할 폐기물·중장비 업체
중장비,대우종합건기(주),경상권역,경상북도,상주시,경상북도 상주시 식산로 96,,중장비 업체 (구미센터 관할),,굴착기 51대,03 지자체 관할 폐기물·중장비 업체
중장비,대흥스틸산업,경상권역,경상북도,안동시,경상북도 안동시 강남로 10-3(수상동),054-858-8181,중장비 업체 (구미센터 관할),-,- -대,03 지자체 관할 폐기물·중장비 업체
중장비,동안동건설기계,경상권역,경상북도,안동시,경상북도 안동시 임하면 신덕리 1023번지 8호,,중장비 업체 (구미센터 관할),-,- -대,03 지자체 관할 폐기물·중장비 업체
중장비,동우종합중기,경상권역,경상북도,구미시,"경상북도 구미시 백산로 167, 401호(송정동)",,중장비 업체 (구미센터 관할),,굴삭기 등 18대,03 지자체 관할 폐기물·중장비 업체
중장비,미래디자인,경상권역,경상북도,상주시,경상북도 상주시 봉양1길 26,,중장비 업체 (구미센터 관할),,굴착기 1대,03 지자체 관할 폐기물·중장비 업체
중장비,백학중기,경상권역,경상북도,상주시,경상북도 상주시 모서면 백학리 324번지,,중장비 업체 (구미센터 관할),,굴착기 1대,03 지자체 관할 폐기물·중장비 업체
중장비,부강건설(주),경상권역,경상북도,문경시,경상북도 문경시 윤직동2길 34-38(점촌동),054-555-0407,중장비 업체 (구미센터 관할),,굴착기 6대대,03 지자체 관할 폐기물·중장비 업체
중장비,상주대형중기화물(주),경상권역,경상북도,상주시,경상북도 상주시 식산로 96,,중장비 업체 (구미센터 관할),,굴착기 56대,03 지자체 관할 폐기물·중장비 업체
중장비,신건건업,경상권역,경상북도,안동시,경상북도 안동시 남선면 기느리길 226,,중장비 업체 (구미센터 관할),-,- -대,03 지자체 관할 폐기물·중장비 업체
중장비,안동중앙펌프카,경상권역,경상북도,안동시,경상북도 안동시 충효로 4381(정상동),054-843-9797,중장비 업체 (구미센터 관할),-,- -대,03 지자체 관할 폐기물·중장비 업체
중장비,에이스 미니포크레인 미니굴착기 대여,경상권역,경상북도,안동시,경상북도 안동시 숲쟁이1길 1(용상동),,중장비 업체 (구미센터 관할),-,- -대,03 지자체 관할 폐기물·중장비 업체
중장비,여산,경상권역,경상북도,안동시,경상북도 안동시 와룡면 태리 135번지 6호,,중장비 업체 (구미센터 관할),-,- -대,03 지자체 관할 폐기물·중장비 업체
중장비,정림산업,경상권역,경상북도,안동시,경상북도 안동시 송현동 389번지 10호,054-852-6958,중장비 업체 (구미센터 관할),-,- -대,03 지자체 관할 폐기물·중장비 업체
중장비,제이에스건설기계(주),경상권역,경상북도,안동시,"경상북도 안동시 강남14길 76, 1층 에이-102호(정상동)",054-855-3236,중장비 업체 (구미센터 관할),-,- -대,03 지자체 관할 폐기물·중장비 업체
중장비,주식회사 무림이엔씨,경상권역,경상북도,상주시,경상북도 상주시 외답6길 36,,중장비 업체 (구미센터 관할),,굴착기 1대,03 지자체 관할 폐기물·중장비 업체
중장비,주식회사 일도건설,경상권역,경상북도,문경시,경상북도 문경시 점촌역옆길 19-1(점촌동),,중장비 업체 (구미센터 관할),,굴착기 2대대,03 지자체 관할 폐기물·중장비 업체
중장비,참먹거리영농조합,경상권역,경상북도,상주시,경상북도 상주시 내서면 서원리 278번지 5호,,중장비 업체 (구미센터 관할),,굴착기,03 지자체 관할 폐기물·중장비 업체
중장비,청룡중기,경상권역,경상북도,안동시,"경상북도 안동시 제비원로 268-7(안기동, 상가 113호)",,중장비 업체 (구미센터 관할),-,- -대,03 지자체 관할 폐기물·중장비 업체
중장비,케이에스산업,경상권역,경상북도,안동시,경상북도 안동시 풍천면 월애길 178-50,,중장비 업체 (구미센터 관할),-,- -대,03 지자체 관할 폐기물·중장비 업체
중장비,프라콘,경상권역,경상북도,상주시,경상북도 상주시 은척면 우기1길 48-33,,중장비 업체 (구미센터 관할),,굴착기 15대,03 지자체 관할 폐기물·중장비 업체
중장비,효문건기(주),경상권역,경상북도,문경시,경상북도 문경시 시양골길 11(공평동),054-554-1561,중장비 업체 (구미센터 관할),,굴착기 1대대,03 지자체 관할 폐기물·중장비 업체
중장비,(주)군위건설기계,경상권역,대구광역시,군위군,대구광역시 군위군 군위읍 군청로 140,054-383-4466,중장비 업체 (구미센터 관할),,굴삭기(타이어식) 139대,03 지자체 관할 폐기물·중장비 업체
중장비,(주)대인중기,경상권역,대구광역시,군위군,대구광역시 군위군 군위읍 경북대로 3986,054-382-8977,중장비 업체 (구미센터 관할),,굴삭기(타이어식) 76대,03 지자체 관할 폐기물·중장비 업체
중장비,경북현대중기 주식회사,경상권역,대구광역시,군위군,대구광역시 군위군 효령면 하평길 7,053-953-7766,중장비 업체 (구미센터 관할),,굴삭기(타이어식) 50대,03 지자체 관할 폐기물·중장비 업체
중장비,군위중기 주식회사,경상권역,대구광역시,군위군,대구광역시 군위군 소보면 송원3길 35-16,054-383-2501,중장비 업체 (구미센터 관할),,굴삭기(타이어식) 139대,03 지자체 관할 폐기물·중장비 업체
중장비,근아상사,경상권역,대구광역시,군위군,대구광역시 군위군 소보면 서금로 284-10,057-8382-4703,중장비 업체 (구미센터 관할),,굴삭기(무한궤도식) 1대,03 지자체 관할 폐기물·중장비 업체
중장비,대성건설(주),경상권역,대구광역시,군위군,"대구광역시 군위군 군위읍 경북대로 3389, 401호",054-382-8825,중장비 업체 (구미센터 관할),,굴삭기(타이어식) 1대,03 지자체 관할 폐기물·중장비 업체
중장비,대성건업,경상권역,대구광역시,군위군,대구광역시 군위군 군위읍 동서7길 9-13,,중장비 업체 (구미센터 관할),,굴삭기(무한궤도식) 1대,03 지자체 관할 폐기물·중장비 업체
중장비,산동건설(주),경상권역,대구광역시,군위군,대구광역시 군위군 소보면 송원4길 2,054-382-4154,중장비 업체 (구미센터 관할),,굴삭기(무한궤도식) 1대,03 지자체 관할 폐기물·중장비 업체
중장비,평강농업회사법인주식회사,경상권역,대구광역시,군위군,대구광역시 군위군 군위읍 대흥1길 14-45,,중장비 업체 (구미센터 관할),,굴삭기(무한궤도식) 1대,03 지자체 관할 폐기물·중장비 업체
중장비,금강중기㈜,경상권역,울산광역시,남구,울산광역시 남구 두왕동 459-9,,중장비 업체 (울산센터 관할),,,03 지자체 관할 폐기물·중장비 업체
중장비,대영종합중기,경상권역,울산광역시,남구,울산광역시 남구 월평로199번길 14,052-227-9690,중장비 업체 (울산센터 관할),,,03 지자체 관할 폐기물·중장비 업체
중장비,덕성㈜,경상권역,울산광역시,남구,울산광역시 남구 왕생로40번길 26-1,052-269-4928,중장비 업체 (울산센터 관할),,,03 지자체 관할 폐기물·중장비 업체
중장비,동중중기,경상권역,울산광역시,,울산광역시 산 남구 산업로340번길 16,,중장비 업체 (울산센터 관할),,,03 지자체 관할 폐기물·중장비 업체
중장비,오성건설기계(금풍건설기계),경상권역,울산광역시,남구,울산광역시 남구 장생포로 15,,중장비 업체 (울산센터 관할),,,03 지자체 관할 폐기물·중장비 업체
중장비,우진종합중기,경상권역,울산광역시,남구,울산광역시 남구 삼산동 1629-21,052-256-5630,중장비 업체 (울산센터 관할),,,03 지자체 관할 폐기물·중장비 업체
중장비,(유)건진건설기계,전라권역,전북특별자치도,군산시,전북특별자치도 군산시 산북동 394-1번지,063-465-5557,중장비 업체 (익산센터 관할),,굴삭기 12대대,03 지자체 관할 폐기물·중장비 업체
중장비,(유)일동건설중기,전라권역,전북특별자치도,군산시,전북특별자치도 군산시 소룡동 1483-2번지,063-463-9521,중장비 업체 (익산센터 관할),,불도저 1대대,03 지자체 관할 폐기물·중장비 업체
중장비,(유)화신건설기계,전라권역,전북특별자치도,군산시,전북특별자치도 군산시 산북동 3617-8번지,063-468-0804,중장비 업체 (익산센터 관할),,굴삭기 15대대,03 지자체 관할 폐기물·중장비 업체
중장비,진서건설기계(유),전라권역,전북특별자치도,군산시,전북특별자치도 군산시 개정면 아동리 145-5번지,063-452-6984,중장비 업체 (익산센터 관할),,불도저 4대대,03 지자체 관할 폐기물·중장비 업체
중장비,041지게차혜성건설기계,충청권역,충청남도,예산군,충청남도 예산군 예산읍 벚꽃로 147,,중장비 업체 (서산센터 관할),-,굴착기 등 2대대,03 지자체 관할 폐기물·중장비 업체
중장비,금성종합건설,충청권역,충청남도,예산군,충청남도 예산군 예산읍 금오대로 115,,중장비 업체 (서산센터 관할),-,굴착기 등 2대대,03 지자체 관할 폐기물·중장비 업체
중장비,삼일크레인지게차,충청권역,충청남도,태안군,충청남도 태안군 태안읍근흥로 18-3,041-674-8231,중장비 업체 (서산센터 관할),-,크레인 12대,03 지자체 관할 폐기물·중장비 업체
중장비,오천크레인,충청권역,충청남도,태안군,충청남도 태안군 태안읍 서해로 2008,041-674-5996,중장비 업체 (서산센터 관할),-,크레인 5대,03 지자체 관할 폐기물·중장비 업체
중장비,충룡건기㈜,충청권역,충청남도,태안군,충청남도 태안군 소원면 소근로 40,041-674-1345,중장비 업체 (서산센터 관할),-,크레인 2대,03 지자체 관할 폐기물·중장비 업체
중장비,태안중기㈜,충청권역,충청남도,태안군,충청남도 태안군 근흥면 근흥로 823,041-674-2420,중장비 업체 (서산센터 관할),-,크레인 5대,03 지자체 관할 폐기물·중장비 업체
중장비,협신건설기계,충청권역,충청남도,예산군,충청남도 예산군 예산읍 벚꽃로 347,,중장비 업체 (서산센터 관할),-,굴착기 등 2대대,03 지자체 관할 폐기물·중장비 업체
중장비,(주)가교기업,충청권역,충청북도,음성군,충청북도 음성군 삼성면 덕호로 475-18,043-871-3893,중장비 업체 (충주센터 관할),,,03 지자체 관할 폐기물·중장비 업체
중장비,(주)경원테크,충청권역,충청북도,음성군,충청북도 음성군 삼성면 대덕로 63-50,043-871-3893,중장비 업체 (충주센터 관할),,,03 지자체 관할 폐기물·중장비 업체
중장비,(주)나눔엔,충청권역,충청북도,음성군,충청북도 음성군 금왕읍 금율로 173,043-871-3893,중장비 업체 (충주센터 관할),,,03 지자체 관할 폐기물·중장비 업체
중장비,(주)독수리자동차공업사\[D.M\],충청권역,충청북도,음성군,충청북도 음성군 금왕읍 무극로 19-14,043-871-3893,중장비 업체 (충주센터 관할),,,03 지자체 관할 폐기물·중장비 업체
